"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"214630_at"	0.571322771965991	0.226019159414621	-1.25970391316299	-5.45526447972938	-0.852898405384084	"CYP11B2"	"cytochrome P450 family 11 subfamily B member 2"
"201149_s_at"	0.571322771965991	0.226138075463368	1.25936570442391	-5.45565887640204	0.477204256145831	"TIMP3"	"TIMP metallopeptidase inhibitor 3"
"220050_at"	0.571322771965991	0.226150516895791	-1.25933032783067	-5.45570012528861	-0.337524119841277	"SPACA9"	"sperm acrosome associated 9"
"222102_at"	0.571322771965991	0.226166324618732	-1.25928538155491	-5.45575253101078	-0.719905352907301	"GSTA3"	"glutathione S-transferase alpha 3"
"210444_at"	0.571322771965991	0.22617547742037	1.25925935841525	-5.45578287235192	0.634853049986258	"NPY6R"	"neuropeptide Y receptor Y6 (pseudogene)"
"206646_at"	0.571322771965991	0.226190429629912	1.2592168482389	-5.45583243544601	0.6178415664635	"GLI1"	"GLI family zinc finger 1"
"205620_at"	0.571322771965991	0.226274954418891	-1.2589765797011	-5.45611254175316	-0.877386033660167	"F10"	"coagulation factor X"
"203080_s_at"	0.571322771965991	0.226336596174915	1.25880140231233	-5.45631673715454	0.520540763964066	"BAZ2B"	"bromodomain adjacent to zinc finger domain 2B"
"201597_at"	0.571322771965991	0.226396348307224	-1.25863163060077	-5.45651460945651	-0.674905476456996	"COX7A2"	"cytochrome c oxidase subunit 7A2"
"219522_at"	0.571322771965991	0.226420653797897	-1.25856258226308	-5.45659508047727	-0.706097131266205	"FJX1"	"four jointed box 1"
"210949_s_at"	0.571322771965991	0.226436922586316	1.25851636825873	-5.45664893767638	0.598677069398683	"EIF3CL///EIF3C"	"eukaryotic translation initiation factor 3 subunit C-like///eukaryotic translation initiation factor 3 subunit C"
"205853_at"	0.571549412391012	0.226591749300019	-1.25807668902522	-5.4571612539484	-0.596402169397567	"ZBTB7B"	"zinc finger and BTB domain containing 7B"
"216262_s_at"	0.571920895244821	0.226804067066836	1.25747412777966	-5.45786312534137	0.300456608868803	"TGIF2"	"TGFB induced factor homeobox 2"
"205931_s_at"	0.571965375680986	0.226886754279004	-1.25723957950336	-5.45813625658795	-0.694818212603642	"LOC401317///CREB5"	"uncharacterized LOC401317///cAMP responsive element binding protein 5"
"220012_at"	0.572262807055793	0.227069820745782	1.25672053592348	-5.45874053545088	0.768043661526337	"ERO1B"	"endoplasmic reticulum oxidoreductase 1 beta"
"210601_at"	0.572800760451796	0.227348419649354	1.25593125922975	-5.45965903613693	0.583531197972682	"CDH6"	"cadherin 6"
"214453_s_at"	0.572879711399071	0.227444907596287	1.25565808308327	-5.45997682887752	0.670811815018684	"IFI44"	"interferon induced protein 44"
"203611_at"	0.572947595427122	0.227588494591353	1.25525172802534	-5.46044944824462	0.350923542689879	"TERF2"	"telomeric repeat binding factor 2"
"201111_at"	0.572947595427122	0.227682623810668	1.25498544852497	-5.46075908261096	0.506945191170337	"CSE1L"	"chromosome segregation 1 like"
"210139_s_at"	0.572947595427122	0.227689631972608	1.25496562677426	-5.46078212955043	0.671567617981518	"PMP22"	"peripheral myelin protein 22"
"200046_at"	0.572947595427122	0.227732496988262	1.25484439856242	-5.46092307632533	0.374770013959285	"DAD1"	"defender against cell death 1"
"212120_at"	0.573248611359659	0.228009143931141	1.25406243121601	-5.46183197021663	0.354213168238973	"RHOQ"	"ras homolog family member Q"
"201272_at"	0.573248611359659	0.228035214092241	1.25398877979978	-5.46191755280585	0.488763198331739	"AKR1B1"	"aldo-keto reductase family 1 member B"
"207839_s_at"	0.573248611359659	0.22804772461459	1.25395343836905	-5.46195861792849	0.510554650076848	"TMEM8B"	"transmembrane protein 8B"
"204765_at"	0.573342039755869	0.228276619192794	-1.25330709293442	-5.46270947595325	-0.65962631056631	"ARHGEF5"	"Rho guanine nucleotide exchange factor 5"
"220408_x_at"	0.573342039755869	0.228311052250616	1.25320990574156	-5.46282235090805	0.415198262454075	"SUPT20H"	"SPT20 homolog, SAGA complex component"
"204065_at"	0.573342039755869	0.228312240984375	1.25320655074887	-5.46282624733002	0.44243606735359	"CHST10"	"carbohydrate sulfotransferase 10"
"218766_s_at"	0.573342039755869	0.228345709453549	1.25311209745968	-5.46293594003044	0.703523797741686	"WARS2"	"tryptophanyl tRNA synthetase 2, mitochondrial"
"209928_s_at"	0.573746306358118	0.228571967607471	-1.25247384478593	-5.46367699454698	-0.438100216702563	"MSC"	"musculin"
"221761_at"	0.573930167421449	0.22883262563208	1.25173916463678	-5.46452962820551	0.483350620290741	"ADSS"	"adenylosuccinate synthase"
"205904_at"	0.573930167421449	0.228874397531198	1.25162148880586	-5.46466615922474	0.409713798807067	"MICA"	"MHC class I polypeptide-related sequence A"
"213578_at"	0.573930167421449	0.228895106659282	1.25156315523171	-5.46473383571622	1.13124684571673	"BMPR1A"	"bone morphogenetic protein receptor type 1A"
"204205_at"	0.573930167421449	0.228947329727097	1.25141607132954	-5.46490446573305	0.772655292601224	"APOBEC3G"	"apolipoprotein B mRNA editing enzyme catalytic subunit 3G"
"210305_at"	0.573930167421449	0.228993707930539	-1.25128547117852	-5.46505595951862	-0.433365201309798	"PDE4DIP"	"phosphodiesterase 4D interacting protein"
"220848_x_at"	0.573930167421449	0.229036842656871	-1.25116402312864	-5.46519682550546	-0.369155604867808	"OBP2A"	"odorant binding protein 2A"
"220506_at"	0.574292714657594	0.229380715014911	1.25019647063427	-5.46631867993006	0.909543955621516	"GUCY1B2"	"guanylate cyclase 1 soluble subunit beta 2 (pseudogene)"
"64371_at"	0.574292714657594	0.229381906069761	1.25019312133503	-5.46632256213879	0.693070651451985	"SUGP2"	"SURP and G-patch domain containing 2"
"207766_at"	0.574292714657594	0.229393446846207	-1.25016066886082	-5.4663601777124	-0.609751203459898	"CDKL1"	"cyclin dependent kinase like 1"
"201193_at"	0.574292714657594	0.229442773409772	-1.25002197773026	-5.46652092527575	-0.300752400630953	"IDH1"	"isocitrate dehydrogenase (NADP(+)) 1, cytosolic"
"219505_at"	0.574647220641886	0.22964975927847	1.24944025061781	-5.46719500810632	0.575623562276105	"CECR1"	"cat eye syndrome chromosome region, candidate 1"
"208537_at"	0.575374134438046	0.230005695729527	-1.24844085843323	-5.46835246932836	-0.557779811454562	"S1PR2"	"sphingosine-1-phosphate receptor 2"
"206575_at"	0.575478321536123	0.23011279182543	-1.24814039195906	-5.46870031185029	-0.574871551388521	"CDKL5"	"cyclin dependent kinase like 5"
"217732_s_at"	0.575768124357406	0.230353009865235	-1.24746683785559	-5.46947982110753	-0.305647678230132	"ITM2B"	"integral membrane protein 2B"
"207929_at"	0.575768124357406	0.230359633968993	-1.24744827210597	-5.46950130254191	-0.517285336877949	"GRPR"	"gastrin releasing peptide receptor"
"214602_at"	0.576052435362569	0.230538896854416	-1.2469459998632	-5.47008235613101	-0.521406516693733	"COL4A4"	"collagen type IV alpha 4 chain"
"201491_at"	0.576270444148384	0.230691682406723	1.24651815407022	-5.4705771592975	0.449596958611897	"AHSA1"	"activator of Hsp90 ATPase activity 1"
"206270_at"	0.576872039239442	0.231020912979219	-1.24559695895833	-5.47164205121404	-0.635707746627591	"PRKCG"	"protein kinase C gamma"
"206757_at"	0.576872039239442	0.231063723666702	1.24547724879347	-5.47178038785873	0.678565937490576	"PDE5A"	"phosphodiesterase 5A"
"207885_at"	0.577885017900655	0.231545091730355	-1.24413240260255	-5.4733337433295	-0.736020917459864	"S100G"	"S100 calcium binding protein G"
"202500_at"	0.577885017900655	0.231611590473506	1.24394678964846	-5.47354802697148	0.765458997509531	"DNAJB2"	"DnaJ heat shock protein family (Hsp40) member B2"
"218326_s_at"	0.577885017900655	0.231699358921732	1.24370187168898	-5.47383073630561	1.03150418722266	"LGR4"	"leucine rich repeat containing G protein-coupled receptor 4"
"209710_at"	0.577885017900655	0.231841271788354	-1.24330601646668	-5.47428757696372	-0.566008463198765	"GATA2"	"GATA binding protein 2"
"202245_at"	0.577885017900655	0.23185557609093	1.24326612616331	-5.47433360619369	0.337553655558562	"LSS"	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
"205317_s_at"	0.577885017900655	0.231863794285626	1.2432432090109	-5.47436004964184	0.54500689310571	"SLC15A2"	"solute carrier family 15 member 2"
"214631_at"	0.578095488558484	0.232127670262118	1.24250770376614	-5.47520851721703	0.798606059783666	"ZBTB33"	"zinc finger and BTB domain containing 33"
"206941_x_at"	0.578095488558484	0.232202890779534	1.2422981597728	-5.47545016906038	0.961246722541392	"SEMA3E"	"semaphorin 3E"
"206570_s_at"	0.578095488558484	0.232208911724118	1.24228138933557	-5.47546950774995	0.678132270668817	"PSG11"	"pregnancy specific beta-1-glycoprotein 11"
"208261_x_at"	0.578095488558484	0.232211220924436	1.24227495749457	-5.47547692451722	0.48147420190924	"IFNA10"	"interferon alpha 10"
"208409_at"	0.578195632812489	0.232317203539921	-1.24197981651226	-5.475817227614	-0.903119014451031	"LOC101930602///SLC14A2"	"putative uncharacterized protein encoded by LINC00596-like///solute carrier family 14 member 2"
"217817_at"	0.578621261139914	0.232554024436308	-1.24132069484138	-5.47657696930766	-0.704001912376889	"ARPC4"	"actin related protein 2/3 complex subunit 4"
"207177_at"	0.579681521153151	0.233046079526486	-1.23995287158654	-5.47815255198992	-1.07128527164243	"PTGFR"	"prostaglandin F receptor"
"203889_at"	0.581064961922507	0.233668339060387	-1.23822631646856	-5.48013933114729	-0.56578790387362	"SCG5"	"secretogranin V"
"215548_s_at"	0.581070890284676	0.233736806429762	1.23803656157007	-5.48035754785881	0.39026150121925	"SCFD1"	"sec1 family domain containing 1"
"212167_s_at"	0.581138900848427	0.233830254884764	1.23777764218967	-5.48065525917134	0.335577847621147	"SMARCB1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
"206550_s_at"	0.581332836763294	0.233974401149243	1.23737841110503	-5.48111420441764	0.793549540724051	"NUP155"	"nucleoporin 155"
"204249_s_at"	0.581401956695255	0.234068341487684	-1.23711833446962	-5.48141311646139	-0.369800846641741	"LMO2"	"LIM domain only 2"
"205666_at"	0.581650159748684	0.23430997614107	-1.23644973413724	-5.48218131868533	-0.772303118792197	"FMO1"	"flavin containing monooxygenase 1"
"221670_s_at"	0.581650159748684	0.234333734669378	1.23638402349114	-5.48225679999336	0.627101840756651	"LHX3"	"LIM homeobox 3"
"38766_at"	0.581650159748684	0.234366713975843	1.23629281886352	-5.48236156061059	0.608157538724242	"TMEM265///SRCAP"	"transmembrane protein 265///Snf2-related CREBBP activator protein"
"206222_at"	0.581677707908245	0.23444396643089	-1.23607921539108	-5.48260688784235	-0.767757245481302	"TNFRSF10C"	"TNF receptor superfamily member 10c"
"206083_at"	0.582069187083518	0.234695671037688	-1.23538362980046	-5.48340553979559	-0.796242025156324	"ADGRB1"	"adhesion G protein-coupled receptor B1"
"37004_at"	0.582069187083518	0.234734145046987	-1.2352773579474	-5.48352752583108	-0.482469291159819	"SFTPB"	"surfactant protein B"
"204858_s_at"	0.582700508892439	0.235055010240132	1.2343915993038	-5.48454392607884	0.494667053628866	"TYMP"	"thymidine phosphorylase"
"206653_at"	0.582876202368523	0.235192171727911	1.23401324703879	-5.48497790037784	0.62134954769679	"POLR3G"	"RNA polymerase III subunit G"
"207815_at"	0.582931621933858	0.235388639238524	-1.23347160072114	-5.4855989855333	-1.26490298538075	"PF4V1"	"platelet factor 4 variant 1"
"204673_at"	0.582931621933858	0.235405431207401	1.2334253227916	-5.48565204033348	0.712164245345669	"MUC2"	"mucin 2, oligomeric mucus/gel-forming"
"208152_s_at"	0.582931621933858	0.235413418570127	1.23340331086956	-5.48567727507734	0.34933027298344	"DDX21"	"DEAD-box helicase 21"
"207610_s_at"	0.583048180761663	0.235526798369775	-1.23309091637483	-5.48603536836103	-0.573110961862627	"ADGRE2"	"adhesion G protein-coupled receptor E2"
"208969_at"	0.583060249732566	0.235597983316252	1.23289484067217	-5.48626008921844	0.364146989069679	"NDUFA9"	"NADH:ubiquinone oxidoreductase subunit A9"
"207456_at"	0.583449584908607	0.23589786937356	-1.23206932256542	-5.48720588868971	-0.735124089282821	"HNF4G"	"hepatocyte nuclear factor 4 gamma"
"200068_s_at"	0.583449584908607	0.235905272460854	1.2320489538509	-5.48722921866045	0.342404979481328	"CANX"	"calnexin"
"203209_at"	0.583449584908607	0.235954364145912	1.2319138964619	-5.48738390306088	0.388889655438844	"RFC5"	"replication factor C subunit 5"
"202178_at"	0.583598476193163	0.236080948461171	1.23156574766128	-5.48778258210435	0.803077289527699	"PRKCZ"	"protein kinase C zeta"
"201225_s_at"	0.583972406875853	0.236298626596643	1.23096739912142	-5.48846755947771	0.418046296949585	"SRRM1"	"serine and arginine repetitive matrix 1"
"221581_s_at"	0.584268902852585	0.236492747095579	-1.2304341657396	-5.48907776483479	-0.370280619687792	"LAT2"	"linker for activation of T-cells family member 2"
"205579_at"	0.584268902852585	0.236596407652212	-1.2301495575345	-5.48940336754525	-0.753215391972585	"HRH1"	"histamine receptor H1"
"203458_at"	0.584268902852585	0.236617941892193	-1.23009044571525	-5.48947098600487	-0.641549120703205	"SPR"	"sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)"
"203097_s_at"	0.585227524326504	0.237086923954423	-1.22880411598929	-5.49094176971083	-0.345157663392046	"RAPGEF2"	"Rap guanine nucleotide exchange factor 2"
"207368_at"	0.585227524326504	0.237139277740855	-1.22866064178853	-5.49110573938665	-0.916196490854543	"HTR1D"	"5-hydroxytryptamine receptor 1D"
"1729_at"	0.585676334159108	0.237431097124677	1.22786136769817	-5.49201890387705	0.404558741974126	"TRADD"	"TNFRSF1A associated via death domain"
"204200_s_at"	0.585676334159108	0.237454353608236	1.2277977024734	-5.49209161998172	0.566971391164881	"PDGFB"	"platelet derived growth factor subunit B"
"214730_s_at"	0.586396537092849	0.237824923542531	1.22678390879277	-5.49324912211411	0.388793132137216	"GLG1"	"golgi glycoprotein 1"
"206280_at"	0.586396537092849	0.237879727943841	1.22663408049406	-5.49342012261354	0.756495467123789	"CDH18"	"cadherin 18"
"212223_at"	0.587509038714428	0.238480388230699	1.22499370056153	-5.4952911847466	0.401993466007177	"IDS"	"iduronate 2-sulfatase"
"204385_at"	0.587509038714428	0.238482139014035	1.2249889239177	-5.49529663012037	0.383253405593107	"KYNU"	"kynureninase"
"204958_at"	0.587509038714428	0.238714119094885	-1.22435625500406	-5.49601771881406	-0.786217092359072	"PLK3"	"polo like kinase 3"
"202028_s_at"	0.587509038714428	0.238825975087282	-1.22405136516258	-5.4963651100241	-0.468516121353312	"RPL38"	"ribosomal protein L38"
"205809_s_at"	0.587509038714428	0.238840790656257	-1.22401099012896	-5.49641110798169	-0.988446483577804	"WASL"	"Wiskott-Aldrich syndrome like"
"207328_at"	0.587509038714428	0.238847606108509	-1.22399241747256	-5.49643226678495	-1.01435746807366	"ALOX15"	"arachidonate 15-lipoxygenase"
"203901_at"	0.587509038714428	0.238873466703175	1.2239219489987	-5.49651254523685	0.591591616383243	"TAB1"	"TGF-beta activated kinase 1 (MAP3K7) binding protein 1"
"204943_at"	0.587509038714428	0.238951672251374	-1.22370887977052	-5.49675525296375	-0.63379644970643	"ADAM12"	"ADAM metallopeptidase domain 12"
"222240_s_at"	0.587509038714428	0.238969642958687	1.22365992661302	-5.49681101074086	0.476240369544802	"ISYNA1"	"inositol-3-phosphate synthase 1"
"207029_at"	0.587509038714428	0.239026682678201	-1.22350456626392	-5.49698795447816	-0.464944768599877	"KITLG"	"KIT ligand"
"209767_s_at"	0.587509038714428	0.239066000286617	-1.22339749272065	-5.49710989245467	-0.39438408973781	"SEPT5-GP1BB///SEPT5///GP1BB"	"SEPT5-GP1BB readthrough///septin 5///glycoprotein Ib platelet beta subunit"
"210607_at"	0.587548466729569	0.239192618205787	1.2230527670131	-5.4975024150899	0.834620219738422	"FLT3LG"	"fms related tyrosine kinase 3 ligand"
"221153_s_at"	0.587548466729569	0.239251217567415	1.22289327413333	-5.49768399128378	0.499701278603775	""	""
"212271_at"	0.587548466729569	0.23936914367922	1.22257240016766	-5.49804923446569	0.510018587585094	"MAPK1"	"mitogen-activated protein kinase 1"
"208132_x_at"	0.587548466729569	0.239450127717435	-1.22235211545305	-5.49829993378126	-0.332163494589512	"PRRC2A"	"proline rich coiled-coil 2A"
"205934_at"	0.587548466729569	0.239469306228615	1.22229995641551	-5.49835928896428	0.374638877805271	"PLCL1"	"phospholipase C like 1"
"202967_at"	0.587548466729569	0.239482964262342	1.2222628131714	-5.49840155542627	0.305133119815638	"GSTA4"	"glutathione S-transferase alpha 4"
"201862_s_at"	0.587801152152745	0.239652806831297	1.221801060338	-5.49892691046434	0.730183376701067	"LRRFIP1"	"LRR binding FLII interacting protein 1"
"204967_at"	0.58838012815905	0.23995577613765	1.22097800225737	-5.49986293323983	0.469553162251521	"SHROOM2"	"shroom family member 2"
"203820_s_at"	0.588442537575128	0.240048149924029	-1.22072721588857	-5.50014803712261	-0.465744477411121	"IGF2BP3"	"insulin like growth factor 2 mRNA binding protein 3"
"205423_at"	0.588815660191915	0.240267325004958	-1.22013247393522	-5.50082397113712	-0.342142006541522	"AP1B1"	"adaptor related protein complex 1 beta 1 subunit"
"210576_at"	0.589445132989048	0.240640772808571	-1.21912007069094	-5.50197396199381	-0.528146816826507	"CYP4F8"	"cytochrome P450 family 4 subfamily F member 8"
"200602_at"	0.589445132989048	0.240714730272164	-1.21891971875053	-5.50220144923597	-0.697468445501729	"APP"	"amyloid beta precursor protein"
"207337_at"	0.589445132989048	0.240725289726336	1.21889111690142	-5.50223392236249	0.68246754820886	"CTAG2"	"cancer/testis antigen 2"
"336_at"	0.589526200433266	0.24089133246836	-1.21844149286873	-5.50274432101892	-0.511324234823299	"TBXA2R"	"thromboxane A2 receptor"
"211161_s_at"	0.589526200433266	0.240892486996102	-1.21843836738281	-5.50274786842804	-0.557789737525552	"COL3A1"	"collagen type III alpha 1 chain"
"204458_at"	0.590092593924703	0.241191036343157	1.21763053592841	-5.50366450194256	0.757564683981379	"PLA2G15"	"phospholipase A2 group XV"
"207205_at"	0.590365195912759	0.241369598465412	-1.21714774153613	-5.50421208257855	-0.535384381806352	"CEACAM4"	"carcinoembryonic antigen related cell adhesion molecule 4"
"205372_at"	0.590622613062378	0.241579402920571	1.21658082665221	-5.50485484401128	0.532723759526672	"PLAG1"	"PLAG1 zinc finger"
"205550_s_at"	0.590622613062378	0.241609182211461	1.21650039051265	-5.50494602162207	0.31896040960962	"BRE"	"brain and reproductive organ-expressed (TNFRSF1A modulator)"
"220638_s_at"	0.590751922548156	0.241729263883574	1.21617611836267	-5.50531354693171	0.361536762648473	"CBLC"	"Cbl proto-oncogene C"
"209833_at"	0.591010064315263	0.241902106388108	-1.21570958746413	-5.50584216491109	-0.304150058784614	"CRADD"	"CASP2 and RIPK1 domain containing adaptor with death domain"
"218990_s_at"	0.591468377195085	0.242156960980588	1.21502216121761	-5.50662077161914	0.80574486547445	"SPRR3"	"small proline rich protein 3"
"210837_s_at"	0.591509548881553	0.242241087856531	1.21479536603772	-5.50687756953788	0.43738423433483	"PDE4D"	"phosphodiesterase 4D"
"206634_at"	0.592087701483296	0.24254519512599	-1.21397603858749	-5.50780495729054	-0.874170457269814	"SIX3"	"SIX homeobox 3"
"218021_at"	0.592841860119057	0.24295779714378	1.21286566966802	-5.50906095010009	0.649070173684002	"DHRS4L2///DHRS4"	"dehydrogenase/reductase 4 like 2///dehydrogenase/reductase 4"
"39729_at"	0.592841860119057	0.243097988375918	-1.21248872664477	-5.50948711381627	-0.396237407282978	"PRDX2"	"peroxiredoxin 2"
"205148_s_at"	0.592841860119057	0.243173593068377	1.21228551199941	-5.5097168187111	0.667472282542572	"CLCN4"	"chloride voltage-gated channel 4"
"212383_at"	0.592841860119057	0.24317977375935	-1.2122689013358	-5.50973559327334	-0.412635847013258	"ATP6V0A1"	"ATPase H+ transporting V0 subunit a1"
"202633_at"	0.592841860119057	0.2432100868219	1.21218743941376	-5.50982766430902	0.375302639911048	"TOPBP1"	"topoisomerase (DNA) II binding protein 1"
"205452_at"	0.592841860119057	0.243377309773641	1.21173819279018	-5.51033532662881	0.501196387788486	"PIGB"	"phosphatidylinositol glycan anchor biosynthesis class B"
"37020_at"	0.592841860119057	0.243387202363014	-1.21171162367446	-5.51036534568393	-0.513148622900271	"CRP"	"C-reactive protein, pentraxin-related"
"205124_at"	0.592841860119057	0.2434053035836	-1.2116630103041	-5.51042026998731	-0.529476609405071	"MEF2B///BORCS8///BORCS8-MEF2B"	"myocyte enhancer factor 2B///BLOC-1 related complex subunit 8///BORCS8-MEF2B readthrough"
"202261_at"	0.592841860119057	0.243460929931754	1.2115136353663	-5.51058902525923	0.258134255245057	"VPS72"	"vacuolar protein sorting 72 homolog"
"213757_at"	0.593640768551843	0.24385652860335	-1.21045208136745	-5.5117878148063	-0.420988767010433	""	""
"207595_s_at"	0.594257209531172	0.244177334019803	-1.20959220209829	-5.51275822299809	-0.535431823032614	"BMP1"	"bone morphogenetic protein 1"
"213874_at"	0.595462828378895	0.24474043691133	-1.2080849757029	-5.51445781741464	-0.416766716040449	"SERPINA4"	"serpin family A member 4"
"204747_at"	0.595502607808406	0.244824511227953	1.20786016773331	-5.51471116805199	0.629192392716899	"IFIT3"	"interferon induced protein with tetratricopeptide repeats 3"
"200656_s_at"	0.59578863806978	0.24500986185151	1.2073647648538	-5.51526933238668	0.549246614431592	"P4HB"	"prolyl 4-hydroxylase subunit beta"
"203132_at"	0.595855136211797	0.24510497301013	1.20711066486912	-5.51555555046859	0.559381292154088	"RB1"	"RB transcriptional corepressor 1"
"206393_at"	0.59615828414822	0.245297472085552	-1.20659661435994	-5.51613442477924	-0.676323793170937	"TNNI2"	"troponin I2, fast skeletal type"
"207553_at"	0.596197312296871	0.24538133437989	-1.20637276511326	-5.51638643875022	-0.643740408354461	"OPRK1"	"opioid receptor kappa 1"
"217007_s_at"	0.596502243261275	0.245574675378803	1.20585691421469	-5.51696704720076	0.837299486604174	"ADAM15"	"ADAM metallopeptidase domain 15"
"205570_at"	0.596657634268563	0.245706504456553	-1.20550536164474	-5.51736261470049	-0.462993890167017	"PIP4K2A"	"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"200087_s_at"	0.596663779709606	0.245796924458672	1.20526431976002	-5.51763378041896	0.335287667593366	"TMED2"	"transmembrane p24 trafficking protein 2"
"218697_at"	0.596663779709606	0.245846433091231	-1.20513236840125	-5.51778220324497	-0.430807944035999	"NCKIPSD"	"NCK interacting protein with SH3 domain"
"47571_at"	0.596663779709606	0.245976058143292	1.20478698597502	-5.518170636227	0.483649492735635	"ZNF236"	"zinc finger protein 236"
"208027_s_at"	0.596663779709606	0.245980461895522	-1.20477525475509	-5.518183828084	-0.432014128501963	"TLL2"	"tolloid like 2"
"221519_at"	0.5967577346667	0.246132733933729	1.20436971432891	-5.51863979658819	0.327123624541633	"FBXW4"	"F-box and WD repeat domain containing 4"
"217887_s_at"	0.5967577346667	0.246165314722692	1.2042829681822	-5.51873731298429	0.469033367762759	"EPS15"	"epidermal growth factor receptor pathway substrate 15"
"206115_at"	0.5967577346667	0.246294098793078	-1.20394016776445	-5.51912261818171	-0.537507474956401	"EGR3"	"early growth response 3"
"206037_at"	0.5967577346667	0.246353613420864	1.20378179689637	-5.5193005953196	0.384107055225121	"KYAT1"	"kynurenine aminotransferase 1"
"221972_s_at"	0.5967577346667	0.246358532564554	1.20376870816881	-5.51931530356344	0.821206022415918	"SDF4"	"stromal cell derived factor 4"
"213611_at"	0.597154940791159	0.246590423065245	-1.20315192782901	-5.52000825071026	-0.612583507278111	"AQP5"	"aquaporin 5"
"208804_s_at"	0.597286200323549	0.246755439384536	1.20271329023412	-5.52050087768582	0.361800506873767	"SRSF6"	"serine and arginine rich splicing factor 6"
"218484_at"	0.597286200323549	0.246829068740013	-1.20251764531455	-5.5207205555829	-0.740219089754496	"NDUFA4L2"	"NDUFA4, mitochondrial complex associated like 2"
"35820_at"	0.597286200323549	0.246889200804674	-1.2023578981036	-5.52089990421952	-0.484876024278291	"GM2A"	"GM2 ganglioside activator"
"207698_at"	0.597286200323549	0.246916335514171	1.20228582165524	-5.52098081820632	0.787667065143637	"LINC01558"	"long intergenic non-protein coding RNA 1558"
"201540_at"	0.597933249477319	0.247252208897012	-1.20139416286462	-5.52198147497197	-0.719781504395362	"FHL1"	"four and a half LIM domains 1"
"202365_at"	0.597933249477319	0.247319825810191	1.20121476958355	-5.52218272351135	0.389614856703538	"UNC119B"	"unc-119 lipid binding chaperone B"
"211023_at"	0.598078951979643	0.247448109553274	1.20087452565088	-5.52256435073561	0.544914798120363	"PDHB"	"pyruvate dehydrogenase (lipoamide) beta"
"205675_at"	0.599611882360947	0.248172629942565	1.19895543535109	-5.52471518358667	0.76313064331403	"MTTP"	"microsomal triglyceride transfer protein"
"221840_at"	0.599611882360947	0.248222509076413	-1.19882347510819	-5.52486297440023	-0.341864882004696	"PTPRE"	"protein tyrosine phosphatase, receptor type E"
"212020_s_at"	0.599611882360947	0.248286917283772	-1.19865310684192	-5.525053760954	-0.433323441696007	"MKI67"	"marker of proliferation Ki-67"
"203851_at"	0.59966050576279	0.248375248719218	-1.19841951358925	-5.52531531343699	-0.36387973739056	"IGFBP6"	"insulin like growth factor binding protein 6"
"211397_x_at"	0.60004227800366	0.248601617055309	1.19782117134889	-5.52598508015275	0.904673154111369	"KIR2DL2"	"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2"
"208314_at"	0.600584330096452	0.248894495493173	1.19704764779088	-5.52685052970321	0.362880925092517	"RRH"	"retinal pigment epithelium-derived rhodopsin homolog"
"200603_at"	0.601220805174026	0.249226638787595	1.19617126564994	-5.5278305027744	0.460014203665722	"PRKAR1A"	"protein kinase cAMP-dependent type I regulatory subunit alpha"
"215097_at"	0.601799904791783	0.249626464883079	-1.19511748472794	-5.52900805725383	-0.722137421869207	"CAPZB"	"capping actin protein of muscle Z-line beta subunit"
"200748_s_at"	0.601799904791783	0.249674078068803	-1.19499208171517	-5.52914813248916	-0.601931903034329	"FTH1"	"ferritin heavy chain 1"
"210324_at"	0.601799904791783	0.249712559588842	-1.194890742959	-5.52926131904757	-0.779379989285106	"C8G"	"complement component 8, gamma polypeptide"
"201704_at"	0.601799904791783	0.249740458613126	1.19481728004795	-5.52934336574862	0.872956367255833	"ENTPD6"	"ectonucleoside triphosphate diphosphohydrolase 6 (putative)"
"201555_at"	0.601996273225124	0.249896721458865	1.19440592940304	-5.52980270359132	0.386117621376517	"MCM3"	"minichromosome maintenance complex component 3"
"201034_at"	0.601996273225124	0.250002787858011	1.19412682954032	-5.53011428802076	0.349331837391397	"ADD3"	"adducin 3"
"218064_s_at"	0.601996273225124	0.250040587924898	1.19402738553047	-5.53022529179863	0.791287272905516	"AKAP8L"	"A-kinase anchoring protein 8 like"
"206891_at"	0.601996273225124	0.250095801898257	1.19388214989647	-5.53038739644816	0.562974299048539	"ACTN3"	"actinin alpha 3 (gene/pseudogene)"
"220308_at"	0.602406739582057	0.250334837533588	-1.19325367027037	-5.53108868531414	-0.958634511598497	"CFAP45"	"cilia and flagella associated protein 45"
"214549_x_at"	0.602867568349213	0.25062375762586	-1.1924946460899	-5.53193523454938	-0.354336599322266	"SPRR1A"	"small proline rich protein 1A"
"204011_at"	0.602867568349213	0.250663462968807	-1.19239038825078	-5.53205147977673	-0.807223778275453	"SPRY2"	"sprouty RTK signaling antagonist 2"
"220383_at"	0.602882678800286	0.250738309606806	-1.19219389117308	-5.53227054686302	-0.718681521093568	"ABCG5"	"ATP binding cassette subfamily G member 5"
